id,predicted_price
9346910500,596653.94
3529300060,320040.72
8128600060,1122317.6
8572900275,181795.02
4139420590,1353237.9
9274200322,575022.4
1472700200,545535.06
8820903380,611112.0
8563010130,832908.25
8965450110,841852.3
9274204230,485831.56
8165501700,373624.72
2193340260,516389.34
1860600290,791708.06
1222000055,187510.58
2492200280,444421.47
2488200455,378359.66
809001520,1047829.3
1796361140,235442.33
6398000011,710742.4
6813600365,542134.8
7504100920,826800.1
8835770330,677246.25
524059322,845219.0
4307330280,382580.97
1245002952,997607.4
2021069059,249553.36
5700000595,643756.44
3629970930,738152.2
3336002215,254259.72
5100401060,633608.5
3278600750,278726.16
1126069045,1024926.8
7568700175,343452.22
452001475,497282.56
9283800230,468774.16
1737300130,549641.75
6189600040,484894.25
3679400025,499289.8
1096100010,328640.44
9513900050,247609.19
5452800645,663271.75
273800100,242275.7
7228500037,456447.84
808300090,447007.56
2493200215,534830.9
5035300255,697963.2
3380900160,367858.5
3630000130,420135.8
7300400670,296472.28
6798100070,349723.22
8078400010,537319.6
5566100060,496771.6
2768200212,509800.2
4035900060,578515.75
9460000110,350458.75
7199320190,568361.1
2225039081,513835.34
9512200050,564693.1
2634500085,318726.72
3654800200,286614.53
2724079090,1187473.1
2597520720,779002.0
3034200426,386659.4
984000130,300055.4
7852020670,445296.28
7923500060,657312.25
2310030510,293059.34
2205500540,503642.22
2493200015,381985.6
7853361420,578677.44
5652600605,505192.66
5285200020,313337.62
9406530150,366986.0
5706300020,483448.06
3278602490,401284.6
7197000100,526504.44
4447300008,495727.1
7899800045,250627.36
9250900095,347323.78
9268851740,584702.44
8682261440,489721.4
7284900385,911369.56
8079040300,435167.28
2225300585,396578.44
3223039013,471923.94
2013801350,246917.8
4055701110,845040.06
3578401770,446109.4
4046500720,523980.34
6145601745,346378.4
5207200195,682536.5
1972201856,556641.9
7212680080,248518.81
7277100510,626353.94
522079022,538409.6
5605000440,841716.7
6632300230,354392.78
8815400165,634396.94
6708200320,499100.34
2426059076,566318.06
3260200200,541835.56
2770601741,487854.94
4338800500,250544.67
9201000320,717394.25
7655900038,331685.8
3625059140,568319.94
4222310010,232138.98
2114700115,299793.12
3291800710,314661.53
9406590010,394260.03
3025059124,2386297.8
7972601250,405451.8
930000470,1061379.6
6690500060,476575.6
16000015,188473.86
5693501102,552177.3
8079040490,456177.6
7225000155,337214.8
8819900170,743486.25
7972601270,316010.0
1224069074,793780.3
5126900321,343465.3
3438501860,309363.6
2822069080,422880.94
1656600310,585599.8
3856900507,1191143.4
1626069139,485181.03
2524049257,1248048.1
3904960150,548017.6
7214820610,447445.2
7977201845,576883.3
2428100080,877106.06
2202500135,421852.2
1523550220,690616.94
2313900610,441790.1
4123840050,370584.97
2125059124,1002345.1
1225039067,483171.5
6431500283,465591.22
2473380010,312105.94
5694501195,436224.75
2881700046,364361.78
6837820330,322173.9
2337300370,197856.25
3876540630,222968.17
626059317,357474.56
3374500520,372935.53
7228501903,388610.2
4019300051,499810.06
4232902615,586400.6
3546000090,258874.8
8127700215,750103.94
3438501100,385662.88
1769600066,651932.1
8146100610,575938.94
3052700695,568396.9
7954310210,663283.1
3761700053,1876131.6
1320069179,360424.34
1331900410,769621.7
7303100210,334743.47
2464400285,477351.6
6163901150,363337.8
8955800045,332104.56
2314300200,415470.0
9528104360,407407.25
4177100005,618880.75
8856960260,310441.47
1828001220,641123.1
3066400710,709376.56
624110610,904114.25
4040800260,411899.22
5019500215,498597.97
2481630180,1040469.5
7203170190,693789.56
510001280,888372.4
9430110120,746305.06
1565950030,333487.1
9828202255,782376.9
3878900270,434842.88
8091600080,204533.66
1112000035,323216.88
2228900270,304880.9
6648701740,294313.56
1245003740,633301.0
2174503441,547227.5
7708250010,319505.2
6072300110,577481.1
2329800140,261030.12
1494300040,517490.22
3832050130,296712.4
7203100730,914756.9
7199330170,455402.56
7785000220,661791.3
1250201175,423510.12
4054500180,1099663.6
7905200061,425667.94
3751604895,201397.98
5220300140,289341.94
3323059027,325520.84
8651611980,899344.1
8673400190,523007.84
1668500100,805073.44
1023059365,576469.75
3308030060,340786.6
4232400860,980949.25
2144800615,247069.25
1568100920,1442390.8
9406510040,509183.1
2923049421,319873.78
1051000040,1516456.9
2077700042,656423.3
9423800030,261605.06
9818700455,682750.7
7133300675,372578.97
4113800550,658805.9
5553300375,1515398.6
2025701530,289962.1
7942601155,459646.28
7524300020,269343.88
2520069100,309117.94
5412300410,216092.27
7504110760,764984.5
2594200350,397527.38
2722059013,229573.45
8078430480,561100.2
1423069162,505947.7
8856001090,169973.66
7000100631,784751.7
4222200280,226210.9
7971300050,613132.4
2009001600,245068.94
6619910140,666477.0
2877100985,501613.66
1196000007,327967.6
1330850130,728419.94
6664900410,273151.12
1231001110,280126.25
9235900030,310435.53
9407101840,309460.1
9523103001,380587.47
2149800278,381490.84
7234601198,593300.5
9476700035,390062.34
9297301065,704987.44
518500700,805938.44
7843500090,324477.88
6056110780,305468.8
2345700260,346339.44
3509600070,229590.75
1431700280,364350.34
1623049174,271629.38
3024089049,343392.94
7853340450,399775.78
7732410360,796156.3
1446800995,322549.28
2946000285,220395.73
425079100,546981.2
3876313040,408937.47
1762600260,988301.7
1925069121,905108.1
7443000480,857150.75
7820000015,347184.72
4027701253,500424.84
2826049165,366440.44
5426300060,746099.4
1278000210,164534.31
923000270,368555.56
7657600005,263431.4
3024079057,387284.56
3276180020,297317.2
7304300760,305491.53
3908100020,537663.56
8835400805,740171.75
4051150070,206042.33
3904930530,470274.62
6163900971,399001.8
7942600310,417109.25
4365700330,243358.28
423059207,264397.16
3992700265,317635.53
7177300090,432221.2
2540820010,606021.0
5700002510,1087331.1
5201000030,593590.25
7631800015,1683440.0
2922702965,686260.75
1525059198,888239.4
1245003160,687744.75
3810000455,306193.6
7855600080,649252.4
5701500030,1141136.9
7504020400,658007.8
1402600570,313169.44
7575610760,267547.97
8731990370,375202.97
5021900090,773435.25
290000075,441139.2
2841500010,516055.1
3955900830,426616.5
7852110140,581217.2
1311400350,250645.77
7773800015,578285.2
4123400320,498313.22
2725069157,889359.9
666000143,759006.75
5101408678,492692.78
6371000026,376579.2
2024059084,649868.75
7283900036,330210.62
8881900230,737345.2
3959400135,422008.3
7696610270,240709.16
1689400150,837886.75
5103900015,406713.53
1441000350,429659.56
5101408735,331622.25
3126059027,1896529.8
2320069014,468112.97
9541600015,672550.3
8682320420,700979.7
1562200090,597425.44
3395070980,592061.5
7349600230,248902.83
522049122,250354.06
869700060,285861.12
811000055,1267511.0
1221059176,410417.44
1523059103,453606.78
2025760210,724966.56
9218400088,332393.88
8682292020,433097.6
2623089135,434375.34
3758900259,1305412.4
524069049,561774.9
3121500150,794339.2
5581400080,786391.7
8087800020,452062.03
4070700290,695240.1
3296000170,631798.9
9238500040,529045.25
2744600040,355084.94
6813600380,641438.06
6140100150,512228.12
2201500555,449432.97
2600110250,632645.44
4337000275,179848.45
1186000150,538385.5
1972201963,512688.97
1105000745,389513.7
2887700560,576770.56
4039700080,704744.06
522049104,299449.38
4202400078,246475.02
7520000695,207172.53
7714000310,394290.12
4319200060,721813.1
8624700015,703336.75
5104520610,307420.16
2354300845,288257.62
3824100291,457516.0
6151800612,262639.97
5454200080,940342.6
6413600290,334272.28
2131200065,307943.03
1459920010,280883.03
50300090,400402.28
2326300090,598035.94
7714000070,395071.12
3630180500,971199.56
1727850340,1053359.9
8691430330,1014735.1
2310030390,247586.77
5561400610,530890.5
7010701016,497037.44
7883605915,244360.62
1282300995,347712.88
4040700310,491988.47
3353400435,242486.28
2143701015,537583.56
255450020,372778.38
1020069017,322454.25
4038200120,500500.25
9284801100,278814.7
1965200075,628670.5
847100047,556984.4
4038700720,533877.44
6815100085,826688.2
2508000020,310210.3
255520180,671801.0
6822100750,600235.75
869700050,318008.34
1775801405,570992.8
6600400090,228865.4
7202330270,446041.78
1683400165,900887.56
2625069070,1120253.8
7625702440,429373.66
3388000640,226114.06
1899400365,263046.8
6899990200,928278.25
5569700020,835167.2
986000045,320165.25
3293700221,323571.84
3764800250,348396.34
2291400566,353784.25
4219401236,1580132.4
4239400840,185920.45
7211400990,196690.56
7696500280,198632.53
7215721070,498949.97
3204850140,360786.8
4322200220,681397.7
2566300100,1185468.1
1944900090,419853.03
6648500390,282617.5
7385300020,720336.7
1704900135,364795.38
2877100655,720109.3
2726079098,620574.6
7625703800,457280.88
318300040,556058.75
7922800190,538962.94
2023049361,240366.9
8946400210,474684.56
6071600450,528263.25
4343800100,395835.6
1443300140,371161.47
1024039001,792010.1
2767704860,592111.8
7234600851,685719.06
644200065,860428.44
7784400035,654910.1
3826000560,213961.84
9272202260,469725.56
263000253,462245.6
3621059043,607473.94
240000130,552883.4
1352300120,198035.39
7849200861,304403.88
2487700130,464645.97
1796100140,266902.44
7234601221,538962.4
8651710190,454899.47
2916200091,575397.06
1232000915,534626.94
1545801970,268562.34
3211200420,331331.72
7686204675,195181.48
3141600210,194570.23
3959401284,532063.4
2113700825,264839.28
3876000710,389734.03
522069022,489432.84
3214200070,345779.38
1221039156,307098.72
259600790,439914.12
785000040,500262.62
8138870470,493489.38
2596300035,322470.53
540100057,1280836.2
3073500045,513055.3
5363200266,412393.7
8682261650,510326.03
3224510080,874827.94
3211270160,452834.8
9269200520,203688.86
293810190,481944.62
4197400043,317081.97
3026079031,353713.4
5332200405,950406.0
2473411210,316719.3
9268200315,539835.9
8123500050,599126.25
3221069091,485604.12
2485000165,600709.4
4058800215,562417.06
1926059039,838665.44
2533300680,893629.56
3343903640,327269.6
5700003705,1496086.2
2023049372,385120.0
4058800830,601101.3
3333002302,445824.47
2944500340,288626.22
1982200790,523497.88
8929000270,488496.5
8122101440,290336.47
7525530470,780090.4
9332800020,674600.8
3878900525,244215.48
5420300210,262318.56
9232900165,325826.16
6414100026,399592.06
3013300660,776421.7
7954300120,591624.1
1081200360,334030.1
2877102345,514736.34
2202500255,488761.66
7984400050,214180.1
9558020380,457876.12
7812801850,193120.88
8944460020,354437.72
2306400040,581086.4
8649400410,368816.44
7889602020,239735.28
2041000025,423590.5
871001484,596175.0
2767602141,563147.5
3630180470,784082.94
2769602140,453587.3
2473250280,321380.66
5422560660,529378.3
3756600240,365230.16
8651600160,752043.6
7202300540,884310.75
8961950250,471342.8
3303000130,462296.28
798000062,292703.78
1695900150,843505.44
1604730150,538131.94
4136930310,360119.25
8835401250,1575482.8
8665900328,435700.47
9262800255,287648.53
1853080570,836886.94
5556300114,783736.8
9517200290,409898.75
4037200295,503005.75
7417100123,379985.8
2620069077,196903.77
7922720040,641600.8
558100090,572695.4
257000037,288793.34
3319500385,436912.56
9297301520,306573.75
3580900090,362860.28
1321039076,172799.44
7227801581,298515.84
9407001620,288955.62
2130400150,318847.1
2312400200,246538.97
4046700210,409146.16
1193000480,984253.44
1492800296,565659.56
3013300017,395910.72
3630240140,590409.44
1049010390,342995.6
9320900420,165465.7
4315700060,360966.8
2591010290,338726.8
323089085,718336.94
6600400270,203020.94
2919701105,465960.34
7202360670,917548.4
8927600100,829150.06
3211700045,612731.44
4027701326,470180.9
1601600195,277539.2
7853280350,881581.7
3629970130,717097.4
7203120020,865962.8
9542900190,349133.72
8035350120,503856.0
1238501184,987446.25
251200240,471261.0
8945300200,192104.34
2162000160,1137085.9
5466310060,205764.27
1239400064,796880.25
5205000020,316916.6
1720800305,687402.5
7280300375,546011.3
2095800400,455684.5
7852010950,554969.0
1428001160,555498.0
9528104910,675924.8
8644210470,883373.5
7923300310,472429.16
254000100,623144.3
1931300688,478502.47
7007700030,446483.53
422049178,228705.27
422069067,436938.8
2923049393,363440.06
930000305,451868.5
2461900448,481951.97
2610100020,281829.97
2895550050,240356.6
7701700040,280976.28
2460900020,494674.9
9827700105,582551.8
1005000240,295306.03
7200001254,509085.03
866400040,544831.06
305000170,683865.0
2260800110,849141.5
3442000127,733883.8
5253300437,435084.28
7576700150,983288.94
5469501410,473084.72
5104531120,661138.44
723049434,319490.88
622069006,1017243.7
2517101200,318761.38
8159620160,236151.12
5561300640,421432.38
3317010130,212229.97
4364200250,372140.78
8732300060,686607.75
5603700025,787286.1
3585900190,1060910.0
3996900575,256942.05
8731801260,230395.73
3810000860,341207.72
5700003585,2268077.0
6332000050,467042.75
9286100250,397621.78
9471201110,1008995.4
9290800050,545189.7
7300200400,664635.6
526069024,905883.56
1454600156,925324.4
3904980360,506238.25
2626119062,277063.16
8651730290,441007.53
7611200195,707308.75
1919800260,591879.75
6632900354,287625.47
3972900195,326024.16
5151600170,288094.1
7016000440,438497.97
871000435,751193.5
9578060540,523478.9
2332700060,880982.44
766000240,267793.8
4363700200,262016.8
7100000250,324628.94
2781250560,223240.1
2781250100,342429.2
5419800220,258871.1
7147600245,265308.22
2926069083,881056.4
6189200125,763019.44
9542830160,304972.22
5152200020,269393.22
9412900045,462841.97
6600410480,180544.45
6979970080,567439.3
5636010280,277547.38
1732801300,770375.06
5561401530,510480.8
9578500510,347344.34
7304300906,299879.5
1223089077,616869.06
721049207,273044.6
8691330310,861561.56
1523069204,438388.0
3188100105,622572.9
6608500290,409865.53
2891400410,350801.5
7663700551,307746.06
5413200140,253664.4
425069139,584374.1
6713700155,365042.8
2767603505,493446.1
7789000080,246460.92
9211500620,235738.45
3750604417,200872.4
7922800320,555331.6
1471620240,344698.78
2222059052,350814.22
9551200270,998745.9
2767603160,550743.7
9406710060,373615.12
8929000250,387652.62
5538300120,390665.8
2223069120,458979.16
1652500060,1750814.5
8564500240,424352.28
3629700120,609479.44
3943600070,417978.12
4171200025,295537.88
2425049063,3889004.8
9828701650,393838.75
3581000340,361694.25
8100900015,404569.62
2125059161,1120645.9
304000380,214598.61
8146200070,1477296.1
686530170,563069.6
2917200645,457564.0
9547200530,826655.9
2122059199,381403.2
1150000740,679306.5
5706200060,289306.62
9265410010,242248.89
4083800555,493812.8
6152900332,331713.66
2520900301,224492.47
9828200790,492651.44
1657530180,294902.44
7471900045,270399.88
9828200460,418475.5
1775900140,454352.75
6139800430,447370.5
7214400005,526334.75
5332200026,498212.97
9510970300,810676.94
2540830020,397359.84
3392100140,189264.78
1326069191,350726.56
2125059112,969909.25
859000022,353019.88
8854100350,636917.56
121059007,238561.17
7977201707,503283.56
3859900060,2675071.8
8815400735,755663.44
705700530,341632.62
6600780130,358928.47
6378500105,427889.0
8143000310,458924.44
2877102330,656350.1
3526039074,583622.25
2115510300,257544.56
3024059014,1771222.8
2141330360,579696.56
546000400,484012.72
2071500011,431263.88
7972000240,225777.69
7016200460,437884.9
6204200180,423148.0
1552100135,1169677.5
88000173,416395.44
2581900235,785788.94
9211500560,228391.83
621069218,416183.44
1321970240,292719.7
798000630,312495.5
421000285,263150.7
2824600180,915568.56
3832051140,328075.5
1237500105,692453.7
8802400906,257991.97
3166900270,405477.72
3682000060,388056.16
5469700020,308178.38
1245001820,604219.3
9547205660,599361.1
7974700122,695006.75
7550801225,561749.7
1099950050,789810.7
1402900460,332050.1
7636800041,1074113.1
2115720270,253229.33
8651441750,187414.2
3904100035,254292.47
8815400020,603709.0
3303860590,474467.75
5427110040,922740.6
1782000160,327876.6
6204420290,467654.25
3995700245,297881.12
7955040130,471303.25
1442880650,531092.06
8833510230,942030.1
7283900551,443466.34
4396000180,260971.64
7504021310,688389.1
322059264,269636.38
3654800040,282575.2
2767704777,497325.72
3278602190,355188.9
3236500220,507852.84
3410600100,298845.72
629410180,746958.0
3352402250,180805.16
4363700304,325690.7
7237550130,1191387.8
9808590210,1387234.1
8074200175,256947.19
3463400330,427521.47
6306400140,772200.0
8564950250,536951.3
5381000070,221455.92
9826700697,525778.9
8132700190,475418.94
7943000020,172003.98
9547204675,597928.2
4112100101,530223.6
727500030,578680.2
114101426,352874.78
9274202005,773371.8
1193000380,883064.4
3039000020,453595.1
7852170130,665784.56
2624079010,519714.8
4137010540,291520.38
7576200012,785680.25
1138020020,326719.8
3969300030,199301.97
898000200,209543.47
5153100030,299266.1
5104532030,480085.84
4406000050,224571.27
9274203390,606757.1
8682290360,446246.0
6928600330,263633.97
4139680070,868543.3
6844702690,421475.78
2154970020,2087468.5
4385701285,1096224.0
2426059071,548157.75
2867300160,535317.7
9512500720,529046.75
1773101020,299024.75
8687800100,295783.47
3627800050,1539877.9
1604600227,280525.12
3300701170,434623.53
9250900111,482405.84
7015200790,620981.94
1311100490,249810.53
2469000010,863201.5
1982201596,585607.6
1862700290,323424.7
2586800270,225909.94
9528102772,455089.1
5490210200,441820.4
6669080020,424912.34
179003055,235064.73
1860600535,878766.4
1592000130,633642.3
3905040170,546145.6
9320500080,261100.34
9276200850,459916.38
224069114,665148.0
2260000340,555258.06
5096300130,379870.6
3432500215,354805.0
2600000050,718042.44
8856003839,232445.14
2492200435,408497.4
7855900110,1128465.1
6806100250,327820.3
2770603523,513372.97
1370800515,1937402.2
2726049150,474212.2
1226059161,521471.34
1068000375,2752121.0
9528104109,460287.16
5126310060,491827.1
1951820070,572081.8
1545805980,369222.9
9464700340,930262.56
4319200675,856994.6
7518500885,567205.06
7852020620,480810.7
869700370,334958.38
8643000190,256572.06
8902000267,529123.44
7972602435,238358.1
2050100210,865251.25
6705120540,466848.16
2767601390,614460.56
4141000490,1172168.9
9345400350,759320.94
3222079162,330502.38
7789000120,238956.47
6646200770,695364.1
6666800180,748636.06
1725800280,484946.5
6117500460,891965.0
5470100220,229447.39
5457300478,457928.97
7550800195,576909.2
7787050180,589519.4
6204430250,503700.84
7640400250,505552.2
624110920,808520.44
3629920140,341342.78
7173700518,645373.06
3210200395,230871.48
2473480560,399488.78
2623089141,464018.47
1423800080,220995.78
2076400050,291682.22
3832060120,311971.12
7702600930,414471.16
5101404555,414547.03
3723800415,383122.78
3356403400,229133.81
9214400125,535575.56
1797500530,548749.3
9551201660,1190216.9
3878900815,364503.25
1760650280,327501.88
5466410030,233622.56
6388930620,610756.0
2331300395,771020.44
9412700160,298627.75
871001611,563398.94
3142600120,581106.9
3995700220,343002.47
2310000280,275188.22
8039900400,399329.97
7504021510,741084.3
1959700445,1596409.1
1556200155,635903.4
3629960590,367803.44
259000240,489048.4
662440020,401197.34
3123049142,508964.62
321100260,728237.94
6840701095,505108.34
3738900165,406465.0
4427100130,417283.12
9238500100,468014.75
6145601810,361919.22
2570300090,368921.62
4017600010,480353.28
1005000220,382612.34
1257202120,477412.16
9527000490,496806.2
8691400080,723367.75
1726069084,426473.72
248000240,211609.52
6113400046,343138.56
2130702350,359600.0
920069052,227127.45
6071300160,573088.75
1623049041,149959.33
9268200285,359651.1
1843100520,370672.25
2887700826,587961.3
9122000385,558529.06
9475700220,361784.62
2804600005,829122.4
2896400300,373158.97
5015000180,742865.4
3630220180,803268.9
8832900780,562584.44
1568100300,418614.0
8718500610,410082.9
4147200140,1235822.9
1973700030,1090244.8
8862000075,157360.8
9320990110,266949.03
1151100035,392923.75
2011000010,236117.8
1651500060,1074266.8
446000190,696832.56
2344300220,877142.06
523049195,213610.77
9191200015,641159.8
7942601410,762028.3
7137800300,202545.02
7853300280,515326.72
6654700240,320137.78
569000050,593584.06
3584000180,233134.03
2026079055,340705.34
8898700880,271035.0
5075400150,636412.4
8731981360,357422.4
4222500020,225256.8
7996720050,546524.94
4077800094,636828.9
6446200365,603196.8
2824089053,489285.84
1311800220,225612.39
3522049063,658055.5
1721801280,182373.27
6131600240,202447.3
7202310040,610313.5
1123059125,544499.1
646910160,231825.05
5630500005,342843.84
3342100785,295537.88
9547205610,631712.75
1773100123,291685.56
3353400092,291880.62
217500015,386901.0
3649100031,405311.1
7896300150,303098.84
623049185,255172.12
1773100430,324148.2
1781500220,901370.5
3395380200,243136.73
2424059170,1947919.8
4389200765,1564648.1
1543000060,495370.3
6154900005,627430.06
2902200240,468402.34
1442880640,538850.4
8562770490,501272.7
2768300655,564957.6
3432501315,324172.6
5035300570,773080.56
3626039028,448224.62
3876540780,239442.36
327000100,919328.2
7551300065,485206.5
1312920060,244251.6
2215901230,262794.56
6306800010,456759.2
2767700022,515390.62
5589900610,517588.44
4320200020,661074.1
5249804655,641338.4
9238500480,496920.84
3885806565,1057129.8
7905200205,473632.3
5727500102,330670.4
3585220070,389941.84
2078500210,576674.3
1839920050,384342.16
534000080,337116.75
856000255,540010.44
4141010110,1645522.4
9558040820,635759.06
7768700315,987482.06
2796100640,288213.1
1922059010,223376.61
3448000542,278225.56
3883100220,285876.66
7237301210,280667.22
3893100456,951357.25
9578501110,345078.34
6145601995,423638.2
4024100120,320427.66
8899000050,351388.47
3396820010,572477.5
6749700117,354280.9
1954400060,515528.25
3303970100,732569.9
2540850070,450427.16
3797000745,489792.84
7883603700,244424.72
3438501452,396814.16
3530210260,701284.56
3598600049,197374.53
731500170,344620.25
7129304375,183599.89
263000006,418905.53
7212660560,312865.56
1112700010,401475.22
3420069060,727572.9
2473000470,419783.75
8691390980,722825.75
6184700100,466036.34
4476400275,334258.25
2968801240,271275.75
1529300160,435067.7
7640400070,626466.25
7016100380,444178.7
2172000890,469825.9
4035900015,719300.1
9528104660,944409.4
507100005,370131.1
2783100160,406525.47
3629921140,877654.94
1099750610,241906.75
1330300451,1043649.6
2757000030,815740.4
